code,date,close,turnover,prob,name,group
002945,2026-09-11,13.85,0.78739,0.4429175586967338,华林证券,hold
000786,2026-09-11,15.8,1.426145,0.4428589433755177,北新建材,hold
300136,2026-09-11,56.83,4.738985,0.4428136585218432,信维通信,hold
600685,2026-09-11,28.74,1.6779,0.44266409488058056,中船防务,hold
600578,2026-09-11,5.58,1.1102,0.4426263117742873,京能电力,hold
002203,2026-09-11,19.65,1.1209349999999998,0.4426012019056945,海亮股份,hold
002429,2026-09-11,7.92,1.281545,0.44252633630131083,兆驰股份,hold
002138,2026-09-11,48.11,3.7243000000000004,0.4421130573745623,顺络电子,hold
002517,2026-09-11,17.71,3.2115449999999996,0.44184301606186527,恺英网络,hold
300285,2026-09-11,62.77,10.21177,0.441503616833512,国瓷材料,hold
300054,2026-09-11,66.64,3.11237,0.4412175543491788,鼎龙股份,hold
300919,2026-09-11,37.62,1.092495,0.4412080970726249,中伟新材,hold
000960,2026-09-11,33.37,2.3807850000000004,0.44108238302199604,锡业股份,hold
603596,2026-09-11,28.24,2.21434,0.4409477036716741,伯特利,hold
301301,2026-09-11,8.18,2.8109599999999997,0.44084087923853904,川宁生物,hold
600873,2026-09-11,7.56,1.027145,0.44032821391724664,梅花生物,hold
600316,2026-09-11,34.04,1.94101,0.4402199736821185,洪都航空,hold
000062,2026-09-11,22.53,2.4547999999999996,0.43983129144601407,深圳华强,hold
001389,2026-09-11,175.0,4.197685,0.43974300799022764,广合科技,hold
603605,2026-09-11,57.21,1.5240649999999998,0.4392414357293881,珀莱雅,hold
000967,2026-09-11,8.0,2.0008399999999997,0.438967687055855,盈峰环境,hold
600884,2026-09-11,11.17,1.8391899999999999,0.4388169064857135,杉杉股份,hold
300857,2026-09-11,261.0,3.763965,0.4382341591833887,协创数据,hold
000032,2026-09-11,13.61,2.5954050000000004,0.43818653265967406,深桑达A,hold
000831,2026-09-11,51.93,3.0975349999999997,0.43760769891646567,中国稀土,hold
600602,2026-09-11,16.89,2.9890499999999998,0.43758772941002716,云赛智联,hold
600808,2026-09-11,2.57,1.020675,0.4375870316299453,马钢股份,hold
300037,2026-09-11,71.53,2.6586,0.4372450539984552,新宙邦,hold
600521,2026-09-11,15.37,1.85582,0.4367841437818457,华海药业,hold
002085,2026-09-11,10.12,0.8650800000000001,0.4361537302095037,万丰奥威,hold
600516,2026-09-11,5.21,0.9935700000000001,0.4361234467840091,方大炭素,hold
002044,2026-09-11,4.52,1.7271900000000002,0.43601776473709153,美年健康,hold
600985,2026-09-11,16.71,1.12506,0.4357660873442554,淮北矿业,hold
002603,2026-09-11,15.19,1.41582,0.4357608664044268,以岭药业,hold
688018,2026-09-11,103.65,1.7772199999999998,0.4356003068590307,乐鑫科技,hold
600863,2026-09-11,4.84,1.545115,0.4355235355502236,华能蒙电,hold
601016,2026-09-11,3.41,1.418215,0.43534946624898685,节能风电,hold
688318,2026-09-11,74.2,2.272925,0.43477272201137085,财富趋势,hold
300100,2026-09-11,19.56,1.121,0.43445678637254503,双林股份,hold
603737,2026-09-11,20.83,1.2026400000000002,0.4336358190004254,三棵树,hold
002739,2026-09-11,8.7,3.3757849999999996,0.43325108745985635,儒意电影,hold
601666,2026-09-11,9.29,1.5675400000000002,0.43296629811417836,平煤股份,hold
601611,2026-09-11,11.19,0.9664800000000001,0.432785274628686,中国核建,hold
601001,2026-09-11,16.63,1.433635,0.43187346738278987,晋控煤业,hold
688313,2026-09-11,148.5,4.466345,0.4315919255936761,仕佳光子,hold
688169,2026-09-11,119.62,2.91175,0.431549099865328,石头科技,hold
600292,2026-09-11,12.07,1.9944250000000001,0.43075641241016427,电投水电,hold
603077,2026-09-11,2.37,2.695495,0.4307449385588262,和邦生物,hold
